INDICATOR_code,Indicator,LOCATION,Country,Time,Value,Flag Codes,Flags
EXPP_FS_AGSCI,GERD - Agricultural and veterinary sciences %,MYS,Malaysia,2015,7.3961,,
EXPP_FS_AGSCI,GERD - Agricultural and veterinary sciences %,MDA,Republic of Moldova,2011,17.93103,,
EXPP_FS_AGSCI,GERD - Agricultural and veterinary sciences %,MDA,Republic of Moldova,2013,17.07865,,
EXPP_FS_AGSCI,GERD - Agricultural and veterinary sciences %,MDA,Republic of Moldova,2014,15.41426,,
EXPP_FS_AGSCI,GERD - Agricultural and veterinary sciences %,MDA,Republic of Moldova,2015,14.102,,
EXPP_FS_AGSCI,GERD - Agricultural and veterinary sciences %,MDA,Republic of Moldova,2016,15.83202,,
EXPP_FS_AGSCI,GERD - Agricultural and veterinary sciences %,MDA,Republic of Moldova,2017,14.67284,,
EXPP_FS_AGSCI,GERD - Agricultural and veterinary sciences %,MOZ,Mozambique,2015,34.50094,,
EXPP_FS_AGSCI,GERD - Agricultural and veterinary sciences %,LKA,Sri Lanka,2013,27.84953,,
EXPP_FS_AGSCI,GERD - Agricultural and veterinary sciences %,LKA,Sri Lanka,2014,39.39848,,
EXPP_FS_AGSCI,GERD - Agricultural and veterinary sciences %,LKA,Sri Lanka,2015,31.46899,,
EXPP_FS_SOSCI,GERD - Social sciences %,KOR,Republic of Korea,2011,2.55166,,
EXPP_FS_SOSCI,GERD - Social sciences %,KOR,Republic of Korea,2012,2.30866,,
EXPP_FS_SOSCI,GERD - Social sciences %,KOR,Republic of Korea,2013,2.24269,,
EXPP_FS_SOSCI,GERD - Social sciences %,KOR,Republic of Korea,2014,2.16234,,
EXPP_FS_SOSCI,GERD - Social sciences %,KOR,Republic of Korea,2015,2.28896,,
EXPP_FS_SOSCI,GERD - Social sciences %,KOR,Republic of Korea,2016,2.34261,,
EXPP_FS_SOSCI,GERD - Social sciences %,AZE,Azerbaijan,2011,7.69549,,
EXPP_FS_SOSCI,GERD - Social sciences %,AZE,Azerbaijan,2013,6.72131,,
EXPP_FS_SOSCI,GERD - Social sciences %,AZE,Azerbaijan,2014,6.86591,,
EXPP_FS_SOSCI,GERD - Social sciences %,AZE,Azerbaijan,2015,5.78991,,
EXPP_FS_SOSCI,GERD - Social sciences %,AZE,Azerbaijan,2016,7.4579,,
EXPP_FS_SOSCI,GERD - Social sciences %,BGR,Bulgaria,2011,2.61892,,
EXPP_FS_SOSCI,GERD - Social sciences %,BGR,Bulgaria,2012,2.85745,,
EXPP_FS_SOSCI,GERD - Social sciences %,BGR,Bulgaria,2013,3.62596,,
EXPP_FS_SOSCI,GERD - Social sciences %,BGR,Bulgaria,2014,3.18383,,
EXPP_FS_SOSCI,GERD - Social sciences %,BGR,Bulgaria,2015,2.45068,,
EXPP_FS_SOSCI,GERD - Social sciences %,CHL,Chile,2011,15.12334,,
EXPP_FS_SOSCI,GERD - Social sciences %,CHL,Chile,2012,14.37839,,
EXPP_FS_SOSCI,GERD - Social sciences %,CHL,Chile,2013,8.44202,,
EXPP_FS_SOSCI,GERD - Social sciences %,CHL,Chile,2014,7.72779,,
EXPP_FS_SOSCI,GERD - Social sciences %,CHL,Chile,2015,9.08962,,
EXPP_FS_SOSCI,GERD - Social sciences %,CHL,Chile,2016,10.45199,,
EXPP_FS_SOSCI,GERD - Social sciences %,CRI,Costa Rica,2012,10.01164,,
EXPP_FS_SOSCI,GERD - Social sciences %,CRI,Costa Rica,2013,11.46889,,
EXPP_FS_SOSCI,GERD - Social sciences %,CRI,Costa Rica,2014,12.47809,,
EXPP_FS_SOSCI,GERD - Social sciences %,MKD,The former Yugoslav Republic of Macedonia,2016,19.57645,,
EXPP_FS_SOSCI,GERD - Social sciences %,MYS,Malaysia,2011,4.14986,,
EXPP_FS_SOSCI,GERD - Social sciences %,MYS,Malaysia,2012,5.45379,,
EXPP_FS_SOSCI,GERD - Social sciences %,MYS,Malaysia,2014,7.02992,,
EXPP_FS_SOSCI,GERD - Social sciences %,MYS,Malaysia,2015,6.96863,,
EXPP_FS_SOSCI,GERD - Social sciences %,MOZ,Mozambique,2015,17.11702,,
EXPP_FS_SOSCI,GERD - Social sciences %,PRY,Paraguay,2011,10.62249,,
EXPP_FS_SOSCI,GERD - Social sciences %,PRY,Paraguay,2012,6.00387,,
EXPP_FS_SOSCI,GERD - Social sciences %,PRY,Paraguay,2014,12.88233,,
EXPP_FS_SOSCI,GERD - Social sciences %,PRY,Paraguay,2015,12.7328,,
EXPP_FS_SOSCI,GERD - Social sciences %,LKA,Sri Lanka,2013,4.92006,,
EXPP_FS_SOSCI,GERD - Social sciences %,LKA,Sri Lanka,2014,5.83416,,
EXPP_FS_SOSCI,GERD - Social sciences %,LKA,Sri Lanka,2015,5.44182,,
EXPP_FS_SOSCI,GERD - Social sciences %,THA,Thailand,2011,10.20632,,
EXPP_FS_SOSCI,GERD - Social sciences %,THA,Thailand,2014,9.3402,,
EXPP_FS_SOSCI,GERD - Social sciences %,THA,Thailand,2015,6.61139,,
EXPP_FS_SOSCI,GERD - Social sciences %,THA,Thailand,2016,7.52675,,
EXPP_FS_SOSCI,GERD - Social sciences %,SRB,Serbia,2011,18.67563,,
EXPP_FS_SOSCI,GERD - Social sciences %,SRB,Serbia,2012,15.02004,,
EXPP_FS_SOSCI,GERD - Social sciences %,SRB,Serbia,2013,17.46849,,
EXPP_FS_SOSCI,GERD - Social sciences %,SRB,Serbia,2014,16.40706,,
EXPP_FS_SOSCI,GERD - Social sciences %,SRB,Serbia,2015,14.48932,,
EXPP_FS_SOSCI,GERD - Social sciences %,SRB,Serbia,2016,13.2971,,
EXPP_FS_SOSCI,GERD - Social sciences %,SRB,Serbia,2017,16.04104,,
EXPP_FS_HUM,GERD - Humanities and the arts %,CHL,Chile,2011,3.99276,,
EXPP_FS_HUM,GERD - Humanities and the arts %,CHL,Chile,2012,4.67774,,
EXPP_FS_HUM,GERD - Humanities and the arts %,CHL,Chile,2013,2.27895,,
EXPP_FS_HUM,GERD - Humanities and the arts %,CHL,Chile,2014,2.02941,,
EXPP_FS_HUM,GERD - Humanities and the arts %,CHL,Chile,2015,1.81025,,
EXPP_FS_HUM,GERD - Humanities and the arts %,CHL,Chile,2016,2.33656,,
EXPP_FS_HUM,GERD - Humanities and the arts %,CRI,Costa Rica,2012,1.82383,,
EXPP_FS_HUM,GERD - Humanities and the arts %,CRI,Costa Rica,2013,1.5919,,
EXPP_FS_HUM,GERD - Humanities and the arts %,CRI,Costa Rica,2014,1.31348,,
EXPP_FS_HUM,GERD - Humanities and the arts %,KGZ,Kyrgyzstan,2011,6.50861,,
EXPP_FS_HUM,GERD - Humanities and the arts %,KGZ,Kyrgyzstan,2014,8.212,,
EXPP_FS_HUM,GERD - Humanities and the arts %,KGZ,Kyrgyzstan,2015,7.9468,,
EXPP_FS_HUM,GERD - Humanities and the arts %,KGZ,Kyrgyzstan,2016,9.17484,,
EXPP_FS_HUM,GERD - Humanities and the arts %,MKD,The former Yugoslav Republic of Macedonia,2016,22.09536,,
EXPP_FS_HUM,GERD - Humanities and the arts %,MOZ,Mozambique,2015,0.00951,,
EXPP_FS_HUM,GERD - Humanities and the arts %,THA,Thailand,2011,0.6513,,
EXPP_FS_HUM,GERD - Humanities and the arts %,THA,Thailand,2014,1.26636,,
EXPP_FS_HUM,GERD - Humanities and the arts %,THA,Thailand,2015,1.00742,,
EXPP_FS_HUM,GERD - Humanities and the arts %,THA,Thailand,2016,1.6547,,
EXPP_FS_HUM,GERD - Humanities and the arts %,UKR,Ukraine,2011,1.49849,,
EXPP_FS_HUM,GERD - Humanities and the arts %,UKR,Ukraine,2013,1.74804,,
EXPP_FS_HUM,GERD - Humanities and the arts %,UKR,Ukraine,2014,1.86816,,
EXPP_FS_HUM,GERD - Humanities and the arts %,UKR,Ukraine,2015,1.64093,,
EXPP_FS_HUM,GERD - Humanities and the arts %,UKR,Ukraine,2016,2.02243,,
EXPP_FS_HUM,GERD - Humanities and the arts %,URY,Uruguay,2011,0.5439,,
EXPP_FS_HUM,GERD - Humanities and the arts %,URY,Uruguay,2012,6.08403,,
EXPP_FS_HUM,GERD - Humanities and the arts %,URY,Uruguay,2013,4.42823,,
EXPP_FS_HUM,GERD - Humanities and the arts %,URY,Uruguay,2014,6.67853,,
EXPP_FS_HUM,GERD - Humanities and the arts %,URY,Uruguay,2015,6.53578,,
EXPP_FS_FONS,GERD - Not specified fields %,KGZ,Kyrgyzstan,2011,,n,Magnitude nil or negligible
EXPP_FS_FONS,GERD - Not specified fields %,KGZ,Kyrgyzstan,2014,,n,Magnitude nil or negligible
EXPP_FS_FONS,GERD - Not specified fields %,KGZ,Kyrgyzstan,2015,,n,Magnitude nil or negligible
EXPP_FS_FONS,GERD - Not specified fields %,KGZ,Kyrgyzstan,2016,,n,Magnitude nil or negligible
EXPP_FS_FONS,GERD - Not specified fields %,LSO,Lesotho,2015,,n,Magnitude nil or negligible
EXPP_FS_FONS,GERD - Not specified fields %,MKD,The former Yugoslav Republic of Macedonia,2016,,n,Magnitude nil or negligible
EXPP_FS_FONS,GERD - Not specified fields %,MYS,Malaysia,2011,,n,Magnitude nil or negligible
EXPP_FS_FONS,GERD - Not specified fields %,MYS,Malaysia,2012,,n,Magnitude nil or negligible
EXPP_FS_FONS,GERD - Not specified fields %,MYS,Malaysia,2014,,n,Magnitude nil or negligible
EXPP_FS_FONS,GERD - Not specified fields %,MYS,Malaysia,2015,,n,Magnitude nil or negligible
EXPP_FS_FONS,GERD - Not specified fields %,LKA,Sri Lanka,2013,0.25791,,
EXPP_FS_FONS,GERD - Not specified fields %,LKA,Sri Lanka,2014,1.76685,,
EXPP_FS_FONS,GERD - Not specified fields %,LKA,Sri Lanka,2015,2.76375,,
EXPP_FS_FONS,GERD - Not specified fields %,THA,Thailand,2011,5.04007,,
EXPP_FS_FONS,GERD - Not specified fields %,THA,Thailand,2014,14.5033,,
EXPP_FS_FONS,GERD - Not specified fields %,THA,Thailand,2015,6.29015,,
EXPP_FS_FONS,GERD - Not specified fields %,THA,Thailand,2016,0.20871,,
EXPP_FS_MEDSCI,GERD - Medical and health sciences %,IRQ,Iraq,2011,5.87815,,
EXPP_FS_MEDSCI,GERD - Medical and health sciences %,IRQ,Iraq,2014,27.39945,,
EXPP_FS_MEDSCI,GERD - Medical and health sciences %,IRQ,Iraq,2015,60.84047,,
EXPP_FS_MEDSCI,GERD - Medical and health sciences %,IRQ,Iraq,2016,15.68723,,
21647,GERD - Not specified fields (in '000 local currency),IRQ,Iraq,2011,8058000,,
21647,GERD - Not specified fields (in '000 local currency),IRQ,Iraq,2014,229509.2602,,
21647,GERD - Not specified fields (in '000 local currency),IRQ,Iraq,2015,,n,Magnitude nil or negligible
21647,GERD - Not specified fields (in '000 local currency),IRQ,Iraq,2016,,n,Magnitude nil or negligible
EXPPPP_CONST_FS_SOSCI,"GERD - Social sciences (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2011,262.02146,,
EXPPPP_CONST_FS_SOSCI,"GERD - Social sciences (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2014,6238.94611,,
EXPPPP_CONST_FS_SOSCI,"GERD - Social sciences (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2015,1062.68546,,
EXPPPP_CONST_FS_SOSCI,"GERD - Social sciences (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2016,11296.4439,,
EXPPPP_CONST_FS_MEDSCI,"GERD - Medical and health sciences (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2011,7655.50854,,
EXPPPP_CONST_FS_MEDSCI,"GERD - Medical and health sciences (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2014,47309.25676,,
EXPPPP_CONST_FS_MEDSCI,"GERD - Medical and health sciences (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2015,109986.2265,,
EXPPPP_CONST_FS_MEDSCI,"GERD - Medical and health sciences (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2016,30643.05606,,
21645,GERD - Social sciences (in '000 local currency),IRQ,Iraq,2011,152000,,
21645,GERD - Social sciences (in '000 local currency),IRQ,Iraq,2014,3690760.006,,
21645,GERD - Social sciences (in '000 local currency),IRQ,Iraq,2015,459759.133,,
21645,GERD - Social sciences (in '000 local currency),IRQ,Iraq,2016,4255981.344,,
EXPPPP_CUR_FS_SOSCI,GERD - Social sciences (in '000 current PPP$),IRQ,Iraq,2011,294.27637,,
EXPPPP_CUR_FS_SOSCI,GERD - Social sciences (in '000 current PPP$),IRQ,Iraq,2014,7381.4183,,
EXPPPP_CUR_FS_SOSCI,GERD - Social sciences (in '000 current PPP$),IRQ,Iraq,2015,1270.9182,,
EXPPPP_CUR_FS_SOSCI,GERD - Social sciences (in '000 current PPP$),IRQ,Iraq,2016,13682.33731,,
EXPP_FS_SOSCI,GERD - Social sciences %,IRQ,Iraq,2011,0.20119,,
EXPP_FS_SOSCI,GERD - Social sciences %,IRQ,Iraq,2014,3.61333,,
EXPP_FS_SOSCI,GERD - Social sciences %,IRQ,Iraq,2015,0.58784,,
EXPP_FS_SOSCI,GERD - Social sciences %,IRQ,Iraq,2016,5.78304,,
20600,GERD - Total (in '000 local currency),IRQ,Iraq,2011,75551000,,
20600,GERD - Total (in '000 local currency),IRQ,Iraq,2014,102143038.6,,
20600,GERD - Total (in '000 local currency),IRQ,Iraq,2015,78211638.47,,
20600,GERD - Total (in '000 local currency),IRQ,Iraq,2016,73594235.05,,
20600,GERD - Total (in '000 local currency),IRQ,Iraq,2017,101886449.3,,
EXPPPP_CONST_FS_FONS,"GERD - Not specified fields (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2011,13890.58496,,
EXPPPP_CONST_FS_FONS,"GERD - Not specified fields (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2014,387.96776,,
EXPPPP_CONST_FS_FONS,"GERD - Not specified fields (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2015,,n,Magnitude nil or negligible
EXPPPP_CONST_FS_FONS,"GERD - Not specified fields (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2016,,n,Magnitude nil or negligible
EXPPPP_CONST,GERD in '000 PPP$ (in constant prices - 2005),BDI,Burundi,2011,7533.01764,,
21641,GERD - Natural sciences (in '000 local currency),BMU,Bermuda,2011,13549,,
21641,GERD - Natural sciences (in '000 local currency),BMU,Bermuda,2012,12477,,
21641,GERD - Natural sciences (in '000 local currency),BMU,Bermuda,2013,12367,,
21641,GERD - Natural sciences (in '000 local currency),BMU,Bermuda,2014,11976,,
21641,GERD - Natural sciences (in '000 local currency),BMU,Bermuda,2015,12899,,
21642,GERD - Engineering and technology (in '000 local currency),IRQ,Iraq,2011,9736000,,
21642,GERD - Engineering and technology (in '000 local currency),IRQ,Iraq,2014,26621720.76,,
21642,GERD - Engineering and technology (in '000 local currency),IRQ,Iraq,2015,18637133,,
21642,GERD - Engineering and technology (in '000 local currency),IRQ,Iraq,2016,16620882.18,,
EXPPPP_CONST_FS_ENGTECH,"GERD - Engineering and technology (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2011,16783.16395,,
EXPPPP_CONST_FS_ENGTECH,"GERD - Engineering and technology (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2014,45001.97273,,
EXPPPP_CONST_FS_ENGTECH,"GERD - Engineering and technology (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2015,43077.79629,,
EXPPPP_CONST_FS_ENGTECH,"GERD - Engineering and technology (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2016,44115.99769,,
EXPPPP_CUR_FS_FONS,GERD - Not specified fields (in '000 current PPP$),IRQ,Iraq,2011,15600.51982,,
EXPPPP_CUR_FS_FONS,GERD - Not specified fields (in '000 current PPP$),IRQ,Iraq,2014,459.0122,,
EXPPPP_CUR_FS_FONS,GERD - Not specified fields (in '000 current PPP$),IRQ,Iraq,2015,,n,Magnitude nil or negligible
EXPPPP_CUR_FS_FONS,GERD - Not specified fields (in '000 current PPP$),IRQ,Iraq,2016,,n,Magnitude nil or negligible
EXPP_FS_FONS,GERD - Not specified fields %,IRQ,Iraq,2011,10.66564,,
EXPP_FS_FONS,GERD - Not specified fields %,IRQ,Iraq,2014,0.22469,,
EXPP_FS_FONS,GERD - Not specified fields %,IRQ,Iraq,2015,,n,Magnitude nil or negligible
EXPP_FS_FONS,GERD - Not specified fields %,IRQ,Iraq,2016,,n,Magnitude nil or negligible
EXPPPP_CONST,GERD in '000 PPP$ (in constant prices - 2005),IRQ,Iraq,2011,130236.7317,,
EXPPPP_CONST,GERD in '000 PPP$ (in constant prices - 2005),IRQ,Iraq,2014,172664.9558,,
EXPPPP_CONST,GERD in '000 PPP$ (in constant prices - 2005),IRQ,Iraq,2015,180778.0751,,
EXPPPP_CONST,GERD in '000 PPP$ (in constant prices - 2005),IRQ,Iraq,2016,195337.5921,,
EXPPPP_CONST,GERD in '000 PPP$ (in constant prices - 2005),IRQ,Iraq,2017,232729.9809,,
EXPPPP_CUR_FS_ENGTECH,GERD - Engineering and technology (in '000 current PPP$),IRQ,Iraq,2011,18849.17609,,
EXPPPP_CUR_FS_ENGTECH,GERD - Engineering and technology (in '000 current PPP$),IRQ,Iraq,2014,53242.70786,,
EXPPPP_CUR_FS_ENGTECH,GERD - Engineering and technology (in '000 current PPP$),IRQ,Iraq,2015,51518.87117,,
EXPPPP_CUR_FS_ENGTECH,GERD - Engineering and technology (in '000 current PPP$),IRQ,Iraq,2016,53433.62625,,
20600,GERD - Total (in '000 local currency),BDI,Burundi,2011,3602142.117,,
21644,GERD - Agricultural and veterinary sciences (in '000 local currency),IRQ,Iraq,2011,39512000,,
21644,GERD - Agricultural and veterinary sciences (in '000 local currency),IRQ,Iraq,2014,14551236.37,,
21644,GERD - Agricultural and veterinary sciences (in '000 local currency),IRQ,Iraq,2015,4245775.671,,
21644,GERD - Agricultural and veterinary sciences (in '000 local currency),IRQ,Iraq,2016,11537859.16,,
EXPPPP_CONST_FS_AGSCI,"GERD - Agricultural and veterinary sciences (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2011,68111.78863,,
EXPPPP_CONST_FS_AGSCI,"GERD - Agricultural and veterinary sciences (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2014,24597.74665,,
EXPPPP_CONST_FS_AGSCI,"GERD - Agricultural and veterinary sciences (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2015,9813.66927,,
EXPPPP_CONST_FS_AGSCI,"GERD - Agricultural and veterinary sciences (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2016,30624.37735,,
EXPPPP_CUR_FS_HUM,GERD - Humanities and the arts (in '000 current PPP$),IRQ,Iraq,2011,,n,Magnitude nil or negligible
EXPPPP_CUR_FS_HUM,GERD - Humanities and the arts (in '000 current PPP$),IRQ,Iraq,2014,27371.10904,,
EXPPPP_CUR_FS_HUM,GERD - Humanities and the arts (in '000 current PPP$),IRQ,Iraq,2015,3096.96647,,
EXPPPP_CUR_FS_HUM,GERD - Humanities and the arts (in '000 current PPP$),IRQ,Iraq,2016,35225.44456,,
EXPP_FS_NATSCI,GERD - Natural sciences %,BMU,Bermuda,2011,81.93638,,
EXPP_FS_NATSCI,GERD - Natural sciences %,BMU,Bermuda,2012,83.76074,,
EXPP_FS_NATSCI,GERD - Natural sciences %,BMU,Bermuda,2013,97.43933,,
EXPP_FS_NATSCI,GERD - Natural sciences %,BMU,Bermuda,2014,97.84314,,
EXPP_FS_NATSCI,GERD - Natural sciences %,BMU,Bermuda,2015,99.36831,,
EXPPPP_CUR_FS_AGSCI,GERD - Agricultural and veterinary sciences (in '000 current PPP$),IRQ,Iraq,2011,76496.3687,,
EXPPPP_CUR_FS_AGSCI,GERD - Agricultural and veterinary sciences (in '000 current PPP$),IRQ,Iraq,2014,29102.07173,,
EXPPPP_CUR_FS_AGSCI,GERD - Agricultural and veterinary sciences (in '000 current PPP$),IRQ,Iraq,2015,11736.65337,,
EXPPPP_CUR_FS_AGSCI,GERD - Agricultural and veterinary sciences (in '000 current PPP$),IRQ,Iraq,2016,37092.47482,,
EXPP_FS_AGSCI,GERD - Agricultural and veterinary sciences %,IRQ,Iraq,2011,52.29845,,
EXPP_FS_AGSCI,GERD - Agricultural and veterinary sciences %,IRQ,Iraq,2014,14.24594,,
EXPP_FS_AGSCI,GERD - Agricultural and veterinary sciences %,IRQ,Iraq,2015,5.42857,,
EXPP_FS_AGSCI,GERD - Agricultural and veterinary sciences %,IRQ,Iraq,2016,15.67767,,
21646,GERD - Humanities and the arts (in '000 local currency),IRQ,Iraq,2011,,n,Magnitude nil or negligible
21646,GERD - Humanities and the arts (in '000 local currency),IRQ,Iraq,2014,13685743.1,,
21646,GERD - Humanities and the arts (in '000 local currency),IRQ,Iraq,2015,1120338.522,,
21646,GERD - Humanities and the arts (in '000 local currency),IRQ,Iraq,2016,10957107.07,,
EXPP_FS_ENGTECH,GERD - Engineering and technology %,IRQ,Iraq,2011,12.88666,,
EXPP_FS_ENGTECH,GERD - Engineering and technology %,IRQ,Iraq,2014,26.06318,,
EXPP_FS_ENGTECH,GERD - Engineering and technology %,IRQ,Iraq,2015,23.8291,,
EXPP_FS_ENGTECH,GERD - Engineering and technology %,IRQ,Iraq,2016,22.58449,,
21641,GERD - Natural sciences (in '000 local currency),IRQ,Iraq,2011,13652000,,
21641,GERD - Natural sciences (in '000 local currency),IRQ,Iraq,2014,15377433.27,,
21641,GERD - Natural sciences (in '000 local currency),IRQ,Iraq,2015,6164305.452,,
21641,GERD - Natural sciences (in '000 local currency),IRQ,Iraq,2016,18677508.87,,
EXPPPP_CUR,GERD in '000 current PPP$,IRQ,Iraq,2011,146268.9095,,
EXPPPP_CUR,GERD in '000 current PPP$,IRQ,Iraq,2014,204283.2623,,
EXPPPP_CUR,GERD in '000 current PPP$,IRQ,Iraq,2015,216201.458,,
EXPPPP_CUR,GERD in '000 current PPP$,IRQ,Iraq,2016,236594.352,,
EXPPPP_CUR,GERD in '000 current PPP$,IRQ,Iraq,2017,286956.2854,,
EXPPPP_CONST_FS_FONS,"GERD - Not specified fields (in '000 PPP$, constant prices - 2005)",BMU,Bermuda,2011,1700.96027,,
EXPPPP_CONST_FS_FONS,"GERD - Not specified fields (in '000 PPP$, constant prices - 2005)",BMU,Bermuda,2012,1314.0468,,
EXPPPP_CONST_FS_FONS,"GERD - Not specified fields (in '000 PPP$, constant prices - 2005)",BMU,Bermuda,2013,170.99583,,
21647,GERD - Not specified fields (in '000 local currency),BMU,Bermuda,2011,2987,,
21647,GERD - Not specified fields (in '000 local currency),BMU,Bermuda,2012,2419,,
21647,GERD - Not specified fields (in '000 local currency),BMU,Bermuda,2013,325,,
21647,GERD - Not specified fields (in '000 local currency),BMU,Bermuda,2014,264,,
21647,GERD - Not specified fields (in '000 local currency),BMU,Bermuda,2015,82,,
EXPPPP_CONST_FS_NATSCI,"GERD - Natural sciences (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2011,23533.66416,,
EXPPPP_CONST_FS_NATSCI,"GERD - Natural sciences (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2014,25994.36899,,
EXPPPP_CONST_FS_NATSCI,"GERD - Natural sciences (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2015,14248.1515,,
EXPPPP_CONST_FS_NATSCI,"GERD - Natural sciences (in '000 PPP$, constant prices - 2005)",IRQ,Iraq,2016,49574.80169,,
EXPP_FS_FONS,GERD - Not specified fields %,BMU,Bermuda,2011,18.06362,,
EXPP_FS_FONS,GERD - Not specified fields %,BMU,Bermuda,2012,16.23926,,
EXPP_FS_FONS,GERD - Not specified fields %,BMU,Bermuda,2013,2.56067,,
EXPP_FS_FONS,GERD - Not specified fields %,BMU,Bermuda,2014,2.15686,,
EXPP_FS_FONS,GERD - Not specified fields %,BMU,Bermuda,2015,0.63169,,
EXPP_FS_HUM,GERD - Humanities and the arts %,IRQ,Iraq,2011,,n,Magnitude nil or negligible
EXPP_FS_HUM,GERD - Humanities and the arts %,IRQ,Iraq,2014,13.39861,,
EXPP_FS_HUM,GERD - Humanities and the arts %,IRQ,Iraq,2015,1.43244,,
EXPP_FS_HUM,GERD - Humanities and the arts %,IRQ,Iraq,2016,14.88854,,
EXPPPP_CUR_FS_MEDSCI,GERD - Medical and health sciences (in '000 current PPP$),IRQ,Iraq,2011,8597.90376,,
EXPPPP_CUR_FS_MEDSCI,GERD - Medical and health sciences (in '000 current PPP$),IRQ,Iraq,2014,55972.5004,,
EXPPPP_CUR_FS_MEDSCI,GERD - Medical and health sciences (in '000 current PPP$),IRQ,Iraq,2015,131537.9784,,
EXPPPP_CUR_FS_MEDSCI,GERD - Medical and health sciences (in '000 current PPP$),IRQ,Iraq,2016,37115.09861,,
EXPPPP_CUR_FS_NATSCI,GERD - Natural sciences (in '000 current PPP$),IRQ,Iraq,2011,26430.66475,,
EXPPPP_CUR_FS_NATSCI,GERD - Natural sciences (in '000 current PPP$),IRQ,Iraq,2014,30754.44275,,
