"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","UKR","Ukraine","2014","2014",52.57522,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","UKR","Ukraine","2015","2015",48.6742,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","UKR","Ukraine","2016","2016",38.64876,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","UKR","Ukraine","2017","2017",34.78255,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","URY","Uruguay","2011","2011",118.95134,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","URY","Uruguay","2012","2012",114.74072,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","URY","Uruguay","2013","2013",121.05096,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","URY","Uruguay","2014","2014",139.11837,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","URY","Uruguay","2015","2015",146.81141,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","URY","Uruguay","2016","2016",137.18689,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MAC","China, Macao Special Administrative Region","2011","2011",84.75934,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MAC","China, Macao Special Administrative Region","2012","2012",82.55605,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MAC","China, Macao Special Administrative Region","2013","2013",78.22296,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MAC","China, Macao Special Administrative Region","2014","2014",115.96938,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MAC","China, Macao Special Administrative Region","2015","2015",113.32225,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MAC","China, Macao Special Administrative Region","2016","2016",92.91653,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MAC","China, Macao Special Administrative Region","2017","2017",61.41459,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SRB","Serbia","2011","2011",57.98322,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SRB","Serbia","2012","2012",72.51445,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SRB","Serbia","2013","2013",58.05358,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SRB","Serbia","2014","2014",58.02461,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SRB","Serbia","2015","2015",58.21443,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SRB","Serbia","2016","2016",60.76607,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SRB","Serbia","2017","2017",67.71286,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","AUT","Austria","2011","2011",151.73236,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","AUT","Austria","2013","2013",168.06512,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","AUT","Austria","2015","2015",168.34383,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BEL","Belgium","2011","2011",155.39361,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BEL","Belgium","2013","2013",170.23327,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BEL","Belgium","2015","2015",171.30701,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","CZE","Czechia","2011","2011",102.44284,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","CZE","Czechia","2012","2012",114.1965,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","CZE","Czechia","2013","2013",118.34317,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","CZE","Czechia","2014","2014",122.94068,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","CZE","Czechia","2015","2015",120.29925,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","DNK","Denmark","2011","2011",128.13241,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","DNK","Denmark","2012","2012",129.84605,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","DNK","Denmark","2013","2013",134.66024,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","DNK","Denmark","2014","2014",134.12021,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","DNK","Denmark","2015","2015",136.39195,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","FIN","Finland","2011","2011",138.60851,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","FIN","Finland","2012","2012",132.61862,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","FIN","Finland","2013","2013",130.16279,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","FIN","Finland","2014","2014",129.3013,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","FIN","Finland","2015","2015",119.81419,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","FRA","France","2011","2011",158.41105,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","FRA","France","2012","2012",154.57541,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","FRA","France","2013","2013",159.54979,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","FRA","France","2014","2014",159.83653,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","FRA","France","2015","2015",159.54407,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","HUN","Hungary","2011","2011",73.30014,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","HUN","Hungary","2012","2012",78.20374,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","HUN","Hungary","2013","2013",88.91769,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","HUN","Hungary","2014","2014",86.97,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","HUN","Hungary","2015","2015",91.41823,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ISL","Iceland","2011","2011",95.98986,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ISL","Iceland","2013","2013",72.50724,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ISL","Iceland","2015","2015",91.62754,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ISL","Iceland","2016","2016",89.77808,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","IRL","Ireland","2011","2011",143.4008,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","IRL","Ireland","2013","2013",138.31327,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","IRL","Ireland","2015","2015",116.5045,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ITA","Italy","2011","2011",172.24411,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ITA","Italy","2012","2012",173.58585,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ITA","Italy","2013","2013",173.61243,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ITA","Italy","2014","2014",175.21046,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ITA","Italy","2015","2015",171.13426,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","JPN","Japan","2011","2011",166.22817,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","JPN","Japan","2012","2012",171.71822,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","JPN","Japan","2013","2013",184.50768,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","JPN","Japan","2014","2014",182.97125,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","JPN","Japan","2015","2015",186.97686,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","JPN","Japan","2016","2016",183.7641,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","KOR","Republic of Korea","2011","2011",155.60605,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","KOR","Republic of Korea","2012","2012",161.46033,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","KOR","Republic of Korea","2013","2013",166.28946,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","KOR","Republic of Korea","2014","2014",167.10553,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","KOR","Republic of Korea","2015","2015",167.08683,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","KOR","Republic of Korea","2016","2016",172.22138,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","LUX","Luxembourg","2011","2011",224.02159,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","LUX","Luxembourg","2013","2013",249.3927,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","LUX","Luxembourg","2015","2015",236.84905,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","MEX","Mexico","2011","2011",173.07258,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","MEX","Mexico","2012","2012",236.58427,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","MEX","Mexico","2013","2013",243.7718,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","NLD","Netherlands","2011","2011",174.06916,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","NLD","Netherlands","2012","2012",141.60386,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","NLD","Netherlands","2013","2013",144.46982,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","NLD","Netherlands","2014","2014",146.73623,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","NLD","Netherlands","2015","2015",148.8553,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","NOR","Norway","2011","2011",109.76659,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","NOR","Norway","2012","2012",113.7241,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","NOR","Norway","2013","2013",117.59307,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","NOR","Norway","2014","2014",116.05372,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","NOR","Norway","2015","2015",118.54609,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","POL","Poland","2011","2011",64.40911,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","POL","Poland","2012","2012",77.11161,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","POL","Poland","2013","2013",74.68073,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","POL","Poland","2014","2014",79.30097,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","POL","Poland","2015","2015",85.573,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","PRT","Portugal","2011","2011",50.01522,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","PRT","Portugal","2012","2012",46.87963,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","PRT","Portugal","2013","2013",49.42967,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","PRT","Portugal","2014","2014",48.97673,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","PRT","Portugal","2015","2015",46.92554,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","SVK","Slovakia","2011","2011",37.43372,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","SVK","Slovakia","2012","2012",46.26883,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","SVK","Slovakia","2013","2013",50.89123,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","SVK","Slovakia","2014","2014",55.00449,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","SVK","Slovakia","2015","2015",77.14029,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ESP","Spain","2011","2011",90.17939,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ESP","Spain","2012","2012",89.39769,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ESP","Spain","2013","2013",92.36366,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ESP","Spain","2014","2014",92.12699,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ESP","Spain","2015","2015",92.06558,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","CHE","Switzerland","2012","2012",244.61187,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","CHE","Switzerland","2015","2015",251.12083,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","TUR","Turkey","2011","2011",83.99031,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","TUR","Turkey","2012","2012",82.56108,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","TUR","Turkey","2013","2013",83.2936,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","TUR","Turkey","2014","2014",87.76412,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","TUR","Turkey","2015","2015",89.85092,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","GBR","United Kingdom of Great Britain and Northern Ireland","2011","2011",90.391,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","GBR","United Kingdom of Great Britain and Northern Ireland","2012","2012",87.00611,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","GBR","United Kingdom of Great Britain and Northern Ireland","2013","2013",88.99301,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","GBR","United Kingdom of Great Britain and Northern Ireland","2014","2014",89.56007,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","GBR","United Kingdom of Great Britain and Northern Ireland","2015","2015",91.24604,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","DZA","Algeria","2017","2017",34.92599,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ARG","Argentina","2011","2011",59.82752,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ARG","Argentina","2012","2012",65.21324,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ARG","Argentina","2013","2013",64.71829,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ARG","Argentina","2014","2014",60.17994,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ARG","Argentina","2015","2015",65.86277,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ARG","Argentina","2016","2016",55.77121,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ARM","Armenia","2011","2011",12.23625,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ARM","Armenia","2012","2012",12.96476,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ARM","Armenia","2013","2013",13.28409,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ARM","Armenia","2014","2014",14.22251,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ARM","Armenia","2015","2015",16.50642,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ARM","Armenia","2016","2016",16.35129,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","ARM","Armenia","2017","2017",17.94167,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","AZE","Azerbaijan","2011","2011",25.62391,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","AZE","Azerbaijan","2012","2012",21.01689,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","AZE","Azerbaijan","2013","2013",21.48188,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","AZE","Azerbaijan","2014","2014",21.55937,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","AZE","Azerbaijan","2015","2015",23.63977,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","AZE","Azerbaijan","2016","2016",22.35024,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","AZE","Azerbaijan","2017","2017",21.57244,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BLR","Belarus","2011","2011",56.02652,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BLR","Belarus","2012","2012",56.3535,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BLR","Belarus","2013","2013",61.43688,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BLR","Belarus","2014","2014",52.11289,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BLR","Belarus","2015","2015",51.34932,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BLR","Belarus","2016","2016",50.97772,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BLR","Belarus","2017","2017",61.57229,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BRA","Brazil","2011","2011",134.54541,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BRA","Brazil","2012","2012",127.19366,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BRA","Brazil","2013","2013",130.92993,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BRA","Brazil","2014","2014",132.57025,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BGR","Bulgaria","2011","2011",41.41725,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BGR","Bulgaria","2012","2012",47.05763,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BGR","Bulgaria","2013","2013",47.66508,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BGR","Bulgaria","2014","2014",56.50151,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BGR","Bulgaria","2015","2015",64.56461,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","BFA","Burkina Faso","2014","2014",41.81893,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","COL","Colombia","2013","2013",204.90768,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","COL","Colombia","2014","2014",238.13131,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","COL","Colombia","2015","2015",193.56525,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","COL","Colombia","2016","2016",142.89124,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","CRI","Costa Rica","2011","2011",69.27806,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","CRI","Costa Rica","2012","2012",100.76395,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","CRI","Costa Rica","2013","2013",88.52245,,
"EXPRESPPP_CUR_THC","GERD per researcher, HC (in '000 current PPP$)","CRI","Costa Rica","2014","2014",101.20072,,
